metric,value,task,file
congruent_accuracy,0.8833333333333333,stroop,sub-SK_task-stroop_run-1.json.parquet
congruent_omission_rate,0.0,stroop,sub-SK_task-stroop_run-1.json.parquet
congruent_rt,766.4833333333333,stroop,sub-SK_task-stroop_run-1.json.parquet
incongruent_accuracy,0.8852459016393442,stroop,sub-SK_task-stroop_run-1.json.parquet
incongruent_omission_rate,0.0,stroop,sub-SK_task-stroop_run-1.json.parquet
incongruent_rt,857.45,stroop,sub-SK_task-stroop_run-1.json.parquet
proportion_feedback,0.8,stroop,sub-SK_task-stroop_run-1.json.parquet
