metric,value,task,file
go_accuracy,0.9754601226993865,goNogo,sub-sM_task-goNogo_run-1.json.parquet
go_omission_rate,0.0,goNogo,sub-sM_task-goNogo_run-1.json.parquet
gonogo_go_rt,474.6477987421384,goNogo,sub-sM_task-goNogo_run-1.json.parquet
nogo_accuracy,0.9629629629629629,goNogo,sub-sM_task-goNogo_run-1.json.parquet
nogo_rt,429.0,goNogo,sub-sM_task-goNogo_run-1.json.parquet
proportion_feedback,0.0,goNogo,sub-sM_task-goNogo_run-1.json.parquet
